t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
7087968,-0.152,-0.214,0.006,-0.010,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088078,-0.139,-0.219,0.056,-0.010,0.006,-0.005,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088187,-0.150,-0.220,-0.011,-0.011,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088328,-0.148,-0.208,0.014,-0.010,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088375,-0.130,-0.228,0.043,-0.010,0.006,-0.005,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088421,-0.131,-0.218,-0.015,-0.009,0.006,-0.003,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088500,-0.136,-0.207,0.032,-0.010,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088640,-0.131,-0.213,0.032,-0.010,0.006,-0.004,-114.700,-334.270,279.770,-179.520,-2.080,-116.030,1,-0.0214,-0.0033,0.0181,0
7088734,-0.064,-0.336,0.041,-0.004,0.011,-0.003,-114.691,-334.481,279.909,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,1
7088843,-0.081,-0.191,0.195,-0.009,0.009,-0.003,-114.691,-334.481,279.909,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,1
7088921,-0.146,-0.134,0.088,-0.011,0.004,-0.003,-116.958,-340.782,290.808,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,1
7089015,-0.142,-0.065,0.073,-0.014,0.010,-0.006,-116.958,-340.782,290.808,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,1
7089093,-0.296,-0.214,0.094,-0.008,0.008,-0.005,-120.798,-344.636,307.209,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,1
7089171,-0.079,-0.189,-0.127,-0.015,0.012,-0.005,-120.798,-344.636,307.209,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,1
7089281,-0.321,-0.209,-0.183,-0.004,-0.006,-0.004,-127.032,-347.041,318.116,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,0
7089390,-0.134,-0.143,0.018,-0.005,0.008,-0.003,-127.032,-347.041,318.116,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,0
7089531,-0.148,-0.155,0.022,-0.007,0.006,-0.004,-127.330,-347.340,318.440,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,0
7089578,-0.152,-0.152,0.031,-0.008,0.006,-0.004,-127.330,-347.340,318.440,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,0
7089625,-0.158,-0.134,0.003,-0.007,0.006,-0.003,-127.330,-347.340,318.440,-179.520,-2.080,-116.030,1,0.0000,0.0000,0.0000,0
