t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still,raw_x,raw_y,raw_z
10926093,0.287,-0.200,-1.075,0.061,0.043,0.000,-169.835,-285.893,208.798,-173.770,-3.600,-116.410,1,-0.0047,-0.0050,0.0024,0,-17.980,-3.120,4.640
10926140,0.332,0.071,-0.676,0.025,0.018,0.001,-169.835,-285.893,208.798,-173.770,-3.600,-116.410,1,-0.0047,-0.0050,0.0024,0,-18.230,-2.900,3.710
10926218,0.552,0.114,-0.590,0.011,0.048,-0.000,-165.176,-288.277,210.854,-173.770,-3.600,-116.410,1,-0.0047,-0.0050,0.0024,0,-17.810,-2.830,3.690
10926359,0.418,0.096,-1.366,0.004,0.135,0.001,-165.176,-288.277,210.854,-173.770,-3.600,-116.410,1,-0.0176,-0.0109,0.0051,0,-18.140,-3.340,3.500
10926453,0.164,-0.163,-1.160,0.016,0.099,-0.000,-172.400,-290.300,211.528,-173.770,-3.600,-116.410,1,-0.0074,-0.0165,0.0098,0,-18.300,-3.210,3.750
10926562,0.327,0.128,-0.676,0.014,0.036,-0.001,-172.400,-290.300,211.528,-173.770,-3.600,-116.410,1,-0.0074,-0.0165,0.0098,0,-18.010,-2.980,4.450
10926640,0.496,0.175,-0.573,0.001,0.031,-0.001,-166.039,-289.378,211.471,-173.770,-3.600,-116.410,1,0.0027,-0.0150,0.0097,0,-17.780,-2.660,3.950
10926734,0.583,0.240,-1.091,-0.007,0.101,0.000,-166.039,-289.378,211.471,-173.770,-3.600,-116.410,1,0.0027,-0.0150,0.0097,0,-18.030,-2.870,3.900
10926812,0.280,-0.041,-1.197,0.003,0.115,-0.001,-171.695,-289.785,211.371,-173.770,-3.600,-116.410,1,0.0027,-0.0150,0.0097,0,-18.360,-3.020,3.840
10926875,0.035,-0.024,-1.038,0.013,0.076,-0.001,-171.695,-289.785,211.371,-173.770,-3.600,-116.410,1,0.0074,-0.0066,0.0048,0,-18.070,-3.100,4.050
10926984,0.162,0.046,-0.493,0.006,-0.002,0.001,-164.720,-287.991,210.980,-173.770,-3.600,-116.410,1,0.0058,0.0013,0.0001,0,-18.350,-3.090,4.440
10927093,0.356,0.216,-0.575,-0.009,0.036,-0.001,-164.720,-287.991,210.980,-173.770,-3.600,-116.410,1,0.0058,0.0013,0.0001,0,-17.790,-2.960,3.960
10927250,0.580,0.048,-1.594,0.007,0.148,-0.000,-171.263,-289.475,210.677,-173.770,-3.600,-116.410,1,0.0058,0.0013,0.0001,0,-18.040,-3.250,3.360
10927296,0.332,-0.127,-1.542,0.015,0.141,-0.000,-171.263,-289.475,210.677,-173.770,-3.600,-116.410,1,0.0158,0.0076,-0.0031,0,-18.020,-3.200,3.330
10927343,0.210,-0.223,-1.466,0.026,0.118,0.000,-171.263,-289.475,210.677,-173.770,-3.600,-116.410,1,0.0158,0.0076,-0.0031,0,-18.320,-2.940,3.520
10927421,0.275,-0.050,-1.358,0.036,0.070,0.000,-167.852,-288.939,210.576,-173.770,-3.600,-116.410,1,0.0158,0.0076,-0.0031,0,-17.950,-3.260,4.020
10927562,0.309,0.156,-0.628,-0.001,0.027,-0.001,-167.852,-288.939,210.576,-173.770,-3.600,-116.410,1,0.0355,0.0117,-0.0042,0,-17.840,-2.790,3.980
10927656,0.541,0.060,-1.098,-0.009,0.092,-0.000,-166.197,-289.110,210.991,-173.770,-3.600,-116.410,1,0.0596,0.0151,-0.0027,0,-17.770,-3.060,3.280
10927765,0.478,0.027,-1.419,0.015,0.118,0.000,-166.197,-289.110,210.991,-173.770,-3.600,-116.410,1,0.0596,0.0151,-0.0027,0,-17.670,-3.010,3.880
10927843,0.397,0.079,-1.073,0.007,0.074,0.000,-166.784,-289.577,211.044,-173.770,-3.600,-116.410,1,0.0596,0.0151,-0.0027,0,-17.910,-3.230,3.940
10927921,0.242,0.034,-0.649,0.002,0.032,-0.000,-166.784,-289.577,211.044,-173.770,-3.600,-116.410,1,0.0703,0.0154,-0.0006,0,-18.270,-2.740,4.250
10928015,0.054,0.042,-0.199,-0.007,0.005,-0.001,-165.156,-289.213,212.067,-173.770,-3.600,-116.410,1,0.0703,0.0154,-0.0006,0,-18.460,-2.950,4.790
10928093,0.040,0.042,-0.119,-0.002,-0.004,0.001,-165.156,-289.213,212.067,-173.770,-3.600,-116.410,1,0.0593,0.0127,0.0018,0,-18.680,-2.610,4.710
10928203,0.186,0.156,-0.073,-0.010,0.019,0.000,-167.056,-290.149,214.927,-173.770,-3.600,-116.410,1,0.0418,0.0093,0.0081,0,-18.410,-2.850,4.740
10928296,-0.031,0.146,-0.127,-0.003,0.021,0.001,-167.056,-290.149,214.927,-173.770,-3.600,-116.410,1,0.0418,0.0093,0.0081,0,-18.630,-2.870,4.800
10928453,-0.104,-0.006,-0.016,0.001,-0.000,0.001,-173.274,-291.888,223.548,-173.770,-3.600,-116.410,1,0.0418,0.0093,0.0081,0,-18.340,-3.170,4.660
10928500,0.055,0.022,-0.051,-0.001,0.007,-0.000,-173.274,-291.888,223.548,-173.770,-3.600,-116.410,1,0.0152,0.0026,0.0207,0,-18.410,-2.860,4.640
10928609,-0.045,-0.008,0.017,0.004,-0.001,0.001,-176.279,-292.774,226.660,-173.770,-3.600,-116.410,1,0.0152,0.0026,0.0207,0,-18.320,-3.060,4.890
10928750,0.016,0.043,0.057,0.004,-0.002,0.000,-176.279,-292.774,226.660,-173.770,-3.600,-116.410,1,-0.0058,-0.0026,0.0230,0,-18.100,-3.070,5.020
10928843,0.030,0.066,0.057,-0.000,0.000,-0.000,-176.065,-293.386,229.005,-173.770,-3.600,-116.410,1,-0.0026,-0.0017,0.0020,0,-18.320,-3.230,5.110
10928953,-0.018,0.013,0.088,0.003,-0.003,-0.000,-176.065,-293.386,229.005,-173.770,-3.600,-116.410,1,-0.0026,-0.0017,0.0020,0,-18.290,-2.770,4.980
10929031,0.045,0.073,-0.092,-0.003,0.003,-0.000,-174.443,-292.879,233.314,-173.770,-3.600,-116.410,1,-0.0026,-0.0017,0.0020,0,-18.450,-3.070,4.630
10929125,0.016,0.032,-0.040,0.001,0.003,0.001,-174.443,-292.879,233.314,-173.770,-3.600,-116.410,1,0.0134,0.0024,-0.0184,0,-18.350,-2.930,4.560
10929203,-0.026,0.051,-0.003,-0.000,0.001,0.001,-174.869,-292.913,232.635,-173.764,-3.600,-116.404,1,0.0134,0.0024,-0.0184,0,-18.430,-3.230,5.150
10929281,-0.004,0.034,0.035,0.001,0.002,-0.001,-174.869,-292.913,232.635,-173.764,-3.600,-116.404,1,0.0218,0.0059,-0.0291,0,-18.610,-3.020,4.790
10929390,-0.003,0.039,0.062,0.001,0.001,-0.000,-175.356,-293.116,230.763,-173.763,-3.600,-116.403,1,0.0170,0.0059,-0.0443,0,-18.490,-2.990,4.770
10929500,0.008,0.039,0.047,0.000,0.000,-0.001,-175.356,-293.116,230.763,-173.763,-3.600,-116.403,1,0.0170,0.0059,-0.0443,0,-18.420,-3.030,4.890
10929640,-0.013,0.061,-0.007,0.001,0.001,0.001,-175.535,-292.984,227.250,-173.760,-3.600,-116.400,1,0.0170,0.0059,-0.0443,0,-18.270,-3.180,4.990
10929687,-0.005,0.040,0.041,0.001,0.002,-0.000,-175.535,-292.984,227.250,-173.760,-3.600,-116.400,1,0.0083,0.0036,-0.0561,0,-18.330,-3.140,4.600
10929734,0.019,0.032,-0.021,0.003,0.005,0.000,-175.535,-292.984,227.250,-173.760,-3.600,-116.400,1,0.0083,0.0036,-0.0561,0,-18.290,-3.040,5.100
10929812,0.069,0.072,-0.110,-0.000,0.008,0.001,-175.752,-292.701,223.699,-173.760,-3.600,-116.400,1,0.0083,0.0036,-0.0561,0,-18.430,-2.880,4.700
10929968,0.084,0.086,-0.337,-0.005,0.013,0.000,-175.752,-292.701,223.699,-173.760,-3.600,-116.400,1,0.0028,0.0022,-0.0557,0,-18.260,-2.870,4.680
10930062,0.117,0.103,-0.369,-0.004,0.018,-0.000,-176.598,-292.690,221.072,-173.760,-3.600,-116.400,1,-0.0009,0.0016,-0.0456,0,-18.380,-2.950,4.390
10930171,0.131,0.122,-0.490,-0.007,0.019,0.000,-176.598,-292.690,221.072,-173.760,-3.600,-116.400,1,-0.0009,0.0016,-0.0456,0,-18.300,-2.990,4.280
10930250,0.161,0.093,-0.538,-0.006,0.023,-0.000,-176.854,-292.787,219.574,-173.760,-3.600,-116.400,1,-0.0009,0.0016,-0.0456,0,-18.360,-2.820,4.340
10930343,0.129,0.117,-0.541,-0.007,0.023,0.001,-176.854,-292.787,219.574,-173.760,-3.600,-116.400,1,-0.0030,0.0007,-0.0295,0,-18.260,-2.990,4.330
10930421,0.128,0.108,-0.566,-0.006,0.023,0.001,-176.866,-292.949,219.181,-173.760,-3.600,-116.400,1,-0.0030,0.0007,-0.0295,0,-18.160,-3.000,4.420
10930500,0.152,0.131,-0.594,-0.007,0.024,0.000,-176.866,-292.949,219.181,-173.760,-3.600,-116.400,1,-0.0023,-0.0005,-0.0111,0,-18.160,-3.040,4.370
10930609,0.152,0.149,-0.652,-0.006,0.025,0.003,-176.835,-293.085,218.797,-173.760,-3.600,-116.400,1,-0.0001,-0.0013,0.0048,0,-18.310,-2.850,4.100
10930718,0.154,0.155,-0.705,-0.008,0.025,0.001,-176.835,-293.085,218.797,-173.760,-3.600,-116.400,1,-0.0001,-0.0013,0.0048,0,-18.270,-2.940,3.860
10930859,0.198,0.077,-0.776,-0.001,0.032,0.000,-176.865,-292.909,217.212,-173.767,-3.600,-116.407,1,-0.0001,-0.0013,0.0048,0,-18.340,-2.850,3.750
10930906,0.198,0.096,-0.850,-0.000,0.032,0.001,-176.865,-292.909,217.212,-173.767,-3.600,-116.407,1,0.0015,-0.0012,0.0127,0,-18.260,-2.890,4.180
10930953,0.195,0.085,-0.812,0.001,0.033,0.001,-176.865,-292.909,217.212,-173.767,-3.600,-116.407,1,0.0015,-0.0012,0.0127,0,-18.220,-3.020,3.970
10931031,0.168,0.078,-0.859,0.002,0.033,0.001,-176.679,-293.018,216.662,-173.768,-3.600,-116.408,1,0.0015,-0.0012,0.0127,0,-18.220,-3.030,4.410
10931171,0.203,0.085,-0.848,0.002,0.032,0.001,-176.679,-293.018,216.662,-173.768,-3.600,-116.408,1,0.0024,-0.0010,0.0143,0,-18.340,-2.980,3.980
10931265,0.185,0.063,-0.864,0.001,0.034,-0.000,-176.680,-293.026,216.416,-173.770,-3.600,-116.410,1,0.0028,-0.0013,0.0152,0,-18.280,-3.010,4.160
10931375,0.194,0.084,-0.860,0.003,0.032,0.001,-176.680,-293.026,216.416,-173.770,-3.600,-116.410,1,0.0028,-0.0013,0.0152,0,-18.280,-2.850,3.840
10931453,0.196,0.086,-0.838,0.003,0.033,0.000,-176.590,-293.029,216.287,-173.770,-3.600,-116.410,1,0.0028,-0.0013,0.0152,0,-18.170,-2.990,3.880
10931546,0.166,0.094,-0.901,0.003,0.034,0.002,-176.590,-293.029,216.287,-173.770,-3.600,-116.410,1,0.0026,-0.0014,0.0151,0,-18.350,-2.870,3.850
10931625,0.184,0.085,-0.923,0.003,0.034,0.002,-176.526,-292.927,216.116,-173.770,-3.600,-116.410,1,0.0026,-0.0014,0.0151,0,-18.040,-3.120,4.160
10931703,0.193,0.085,-0.904,0.002,0.035,-0.000,-176.526,-292.927,216.116,-173.770,-3.600,-116.410,1,0.0020,-0.0010,0.0128,0,-18.220,-2.980,3.920
10931812,0.180,0.042,-0.876,0.005,0.033,0.000,-176.599,-292.966,215.985,-173.770,-3.600,-116.410,1,0.0011,-0.0004,0.0094,0,-18.150,-2.990,3.710
10931921,0.176,0.052,-0.842,0.005,0.032,-0.000,-176.599,-292.966,215.985,-173.770,-3.600,-116.410,1,0.0011,-0.0004,0.0094,0,-18.100,-3.080,3.930
10932062,0.199,0.060,-0.952,0.006,0.034,0.001,-176.510,-293.010,215.700,-173.770,-3.600,-116.410,1,0.0011,-0.0004,0.0094,0,-18.090,-3.080,4.160
10932109,0.190,0.059,-0.985,0.006,0.034,0.001,-176.510,-293.010,215.700,-173.770,-3.600,-116.410,1,0.0001,-0.0004,0.0059,0,-18.330,-2.980,3.800
10932156,0.184,0.062,-1.003,0.007,0.033,0.001,-176.510,-293.010,215.700,-173.770,-3.600,-116.410,1,0.0001,-0.0004,0.0059,0,-18.310,-3.020,3.890
10932234,0.208,0.039,-0.996,0.008,0.033,0.000,-176.356,-292.927,215.432,-173.770,-3.600,-116.410,1,0.0001,-0.0004,0.0059,0,-18.250,-3.080,3.940
10932375,0.155,0.023,-0.968,0.009,0.029,0.000,-176.356,-292.927,215.432,-173.770,-3.600,-116.410,1,-0.0003,-0.0003,0.0030,1,-18.200,-3.110,4.030
10932468,0.178,0.032,-0.940,0.007,0.028,0.000,-176.156,-292.885,215.400,-173.770,-3.600,-116.410,1,-0.0001,0.0001,0.0012,1,-18.280,-3.050,3.650
10932578,0.187,0.056,-1.009,0.006,0.031,0.001,-176.156,-292.885,215.400,-173.770,-3.600,-116.410,1,-0.0001,0.0001,0.0012,1,-18.190,-3.080,4.060
10932656,0.156,0.017,-0.945,0.008,0.030,0.000,-176.071,-292.868,215.400,-173.770,-3.600,-116.410,1,-0.0001,0.0001,0.0012,1,-18.120,-3.000,3.960
10932750,0.177,0.022,-1.018,0.009,0.030,0.001,-176.071,-292.868,215.400,-173.770,-3.600,-116.410,1,0.0001,0.0004,0.0006,1,-18.270,-3.040,3.890
10932828,0.171,0.044,-1.001,0.009,0.029,0.001,-176.030,-292.840,215.320,-173.770,-3.600,-116.410,1,0.0001,0.0004,0.0006,1,-18.280,-3.020,3.670
10932906,0.171,0.039,-0.976,0.008,0.028,0.000,-176.030,-292.840,215.320,-173.770,-3.600,-116.410,1,-0.0001,0.0004,0.0004,1,-18.300,-3.010,3.700
10933015,0.180,0.023,-1.033,0.009,0.030,0.001,-176.030,-292.850,215.270,-173.770,-3.600,-116.410,1,-0.0005,0.0003,0.0000,1,-18.210,-3.070,3.970
10933125,0.182,0.027,-1.010,0.008,0.030,0.001,-176.030,-292.850,215.270,-173.770,-3.600,-116.410,1,-0.0005,0.0003,0.0000,1,-18.260,-3.020,3.670
10933265,0.167,0.020,-1.015,0.009,0.030,-0.000,-175.947,-292.859,215.224,-173.770,-3.600,-116.410,1,-0.0005,0.0003,0.0000,1,-18.200,-3.020,3.930
10933312,0.178,0.026,-1.020,0.010,0.031,0.001,-175.947,-292.859,215.224,-173.770,-3.600,-116.410,1,-0.0007,0.0001,-0.0002,1,-18.310,-3.110,3.900
10933359,0.168,0.023,-1.046,0.010,0.029,0.001,-175.947,-292.859,215.224,-173.770,-3.600,-116.410,1,-0.0007,0.0001,-0.0002,1,-18.180,-3.070,3.930
10933437,0.183,0.023,-1.031,0.010,0.029,0.001,-175.860,-292.840,215.220,-173.770,-3.600,-116.410,1,-0.0007,0.0001,-0.0002,1,-18.240,-3.050,3.940
10933578,0.192,0.001,-1.009,0.010,0.031,0.001,-175.860,-292.840,215.220,-173.770,-3.600,-116.410,1,-0.0007,-0.0000,-0.0002,1,-18.180,-3.060,3.940
10933671,0.186,0.015,-0.991,0.011,0.031,0.000,-175.850,-292.900,215.200,-173.770,-3.600,-116.410,1,-0.0005,-0.0001,0.0000,1,-18.200,-3.090,3.940
10933781,0.160,-0.009,-0.981,0.014,0.029,-0.000,-175.850,-292.900,215.200,-173.770,-3.600,-116.410,1,-0.0005,-0.0001,0.0000,1,-18.130,-2.990,4.030
10933859,0.165,0.017,-1.011,0.011,0.028,0.001,-175.680,-292.870,215.200,-173.770,-3.600,-116.410,1,-0.0005,-0.0001,0.0000,1,-18.150,-3.100,4.090
10933953,0.162,0.010,-0.973,0.010,0.027,0.000,-175.680,-292.870,215.200,-173.770,-3.600,-116.410,1,-0.0003,-0.0001,0.0001,1,-18.210,-3.010,3.740
10934031,0.161,0.013,-0.988,0.011,0.029,-0.000,-175.680,-292.890,215.150,-173.770,-3.600,-116.410,1,-0.0003,-0.0001,0.0001,1,-18.200,-3.080,3.880
10934109,0.180,0.022,-1.062,0.011,0.030,0.000,-175.680,-292.890,215.150,-173.770,-3.600,-116.410,1,-0.0001,-0.0000,0.0001,1,-18.180,-3.130,3.830
10934218,0.175,0.014,-1.040,0.011,0.031,0.000,-175.680,-292.910,215.090,-173.770,-3.600,-116.410,1,-0.0004,-0.0001,-0.0000,1,-18.140,-3.020,4.000
10934328,0.161,0.011,-1.046,0.011,0.030,-0.000,-175.680,-292.910,215.090,-173.770,-3.600,-116.410,1,-0.0004,-0.0001,-0.0000,1,-18.250,-2.980,3.860
10934468,0.164,0.004,-1.053,0.012,0.029,0.001,-175.590,-292.890,215.090,-173.770,-3.600,-116.410,1,-0.0004,-0.0001,-0.0000,1,-18.210,-3.010,3.880
10934515,0.166,0.006,-0.986,0.012,0.029,-0.000,-175.590,-292.890,215.090,-173.770,-3.600,-116.410,1,-0.0006,-0.0001,-0.0002,1,-18.230,-3.100,3.840
10934562,0.167,0.010,-0.984,0.011,0.029,-0.000,-175.590,-292.890,215.090,-173.770,-3.600,-116.410,1,-0.0006,-0.0001,-0.0002,1,-18.250,-3.040,3.900
10934640,0.163,0.008,-0.957,0.011,0.029,-0.000,-175.590,-292.890,215.090,-173.770,-3.600,-116.410,1,-0.0006,-0.0001,-0.0002,1,-18.230,-3.080,3.940
10934781,0.169,0.023,-1.013,0.011,0.029,0.001,-175.590,-292.890,215.090,-173.770,-3.600,-116.410,1,-0.0006,-0.0001,-0.0002,1,-18.210,-3.060,3.840
10934875,0.183,0.018,-0.960,0.011,0.029,-0.001,-175.590,-292.890,215.090,-173.770,-3.600,-116.410,1,-0.0006,-0.0001,-0.0002,1,-18.210,-3.090,3.890
10934984,0.169,0.005,-0.945,0.012,0.029,-0.001,-175.590,-292.890,215.090,-173.770,-3.600,-116.410,1,-0.0006,-0.0001,-0.0002,1,-18.250,-3.080,3.990
10935062,0.175,0.014,-1.016,0.011,0.028,0.002,-175.510,-292.880,215.090,-173.770,-3.600,-116.410,1,-0.0006,-0.0001,-0.0002,1,-18.220,-3.110,3.960
10935156,0.144,0.002,-1.004,0.011,0.027,0.001,-175.510,-292.880,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.270,-3.050,3.940
10935234,0.156,0.003,-1.020,0.011,0.027,0.001,-175.430,-292.860,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.310,-3.020,3.770
10935312,0.177,-0.014,-0.982,0.010,0.026,-0.001,-175.430,-292.860,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.220,-3.130,3.760
10935421,0.152,-0.005,-0.997,0.012,0.026,0.001,-175.392,-292.855,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.180,-3.060,3.940
10935531,0.148,0.013,-1.025,0.012,0.027,0.002,-175.392,-292.855,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.190,-3.090,3.820
10935671,0.147,0.032,-1.001,0.011,0.027,0.001,-175.350,-292.850,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.330,-3.020,3.660
10935718,0.146,0.027,-0.989,0.011,0.026,0.001,-175.350,-292.850,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.260,-3.070,3.890
10935765,0.147,0.023,-0.987,0.010,0.026,0.001,-175.350,-292.850,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.320,-3.070,3.690
10935843,0.133,-0.000,-0.983,0.010,0.027,0.000,-175.350,-292.850,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.200,-3.100,4.040
10935984,0.147,0.015,-0.976,0.010,0.027,0.001,-175.350,-292.850,215.090,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.240,-3.050,4.030
10936078,0.155,0.011,-1.009,0.010,0.027,-0.000,-175.350,-292.836,215.052,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.180,-3.140,4.010
10936187,0.159,0.008,-1.168,0.014,0.033,0.001,-175.350,-292.836,215.052,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.340,-2.970,3.270
10936265,0.131,-0.006,-1.406,0.020,0.033,0.003,-175.366,-292.735,213.670,-173.770,-3.600,-116.410,1,0.0000,0.0000,0.0000,1,-18.160,-3.290,3.330
10936359,0.142,-0.115,-1.735,0.036,0.026,-0.001,-175.366,-292.735,213.670,-173.770,-3.600,-116.410,1,-0.0000,0.0001,-0.0015,0,-18.100,-3.440,3.140
10936437,0.080,-0.238,-2.095,0.063,0.025,0.002,-175.485,-292.419,211.105,-173.770,-3.600,-116.410,1,-0.0000,0.0001,-0.0015,0,-18.290,-3.310,2.670
10936515,0.046,-0.314,-2.381,0.078,0.018,0.002,-175.485,-292.419,211.105,-173.770,-3.600,-116.410,1,-0.0002,0.0007,-0.0068,0,-18.400,-3.350,2.240
10936625,0.020,-0.408,-2.781,0.100,0.010,0.000,-175.849,-292.801,209.364,-173.767,-3.583,-116.410,1,-0.0010,0.0005,-0.0121,0,-18.380,-3.520,1.880
10936734,-0.185,-0.491,-3.294,0.119,-0.029,0.000,-175.849,-292.801,209.364,-173.767,-3.583,-116.410,1,-0.0010,0.0005,-0.0121,0,-18.620,-3.540,1.760
10936875,0.009,-0.256,-2.676,0.091,0.007,0.001,-178.295,-295.115,207.318,-173.767,-3.581,-116.416,1,-0.0010,0.0005,-0.0121,0,-18.360,-3.240,2.150
10936921,0.094,-0.139,-2.429,0.070,0.023,0.001,-178.295,-295.115,207.318,-173.767,-3.581,-116.416,1,-0.0035,-0.0028,-0.0119,0,-18.170,-3.340,2.890
10936968,0.033,-0.085,-2.224,0.055,0.026,0.001,-178.295,-295.115,207.318,-173.767,-3.581,-116.416,1,-0.0035,-0.0028,-0.0119,0,-18.630,-3.190,2.750
10937046,-0.220,-0.044,-2.149,0.056,0.004,0.001,-179.696,-295.791,206.919,-173.770,-3.580,-116.417,1,-0.0035,-0.0028,-0.0119,0,-18.740,-3.260,2.740
10937187,-0.754,-0.333,-2.888,0.099,-0.157,-0.001,-179.696,-295.791,206.919,-173.770,-3.580,-116.417,1,-0.0055,-0.0049,-0.0062,0,-19.080,-3.360,1.880
10937281,-0.298,-0.126,-2.781,0.069,-0.075,-0.001,-178.397,-294.464,206.144,-173.770,-3.580,-116.420,1,-0.0013,0.0005,0.0025,0,-18.190,-3.110,2.510
10937390,0.296,0.152,-1.855,0.000,0.081,0.002,-178.397,-294.464,206.144,-173.770,-3.580,-116.420,1,-0.0013,0.0005,0.0025,0,-18.240,-2.880,3.450
10937468,0.306,0.210,-1.423,-0.027,0.091,0.003,-189.168,-296.994,205.241,-173.770,-3.580,-116.420,1,-0.0013,0.0005,0.0025,0,-18.380,-2.790,3.480
10937562,-0.080,0.168,-1.360,-0.023,0.047,0.002,-189.168,-296.994,205.241,-173.770,-3.580,-116.420,1,-0.0063,0.0047,0.0081,0,-19.270,-3.210,3.370
10937640,-1.152,-0.247,-1.737,0.057,-0.171,-0.000,-184.552,-295.280,204.662,-173.770,-3.580,-116.420,1,-0.0063,0.0047,0.0081,0,-19.990,-3.280,3.050
10937718,-1.798,-0.105,-2.649,0.061,-0.333,-0.002,-184.552,-295.280,204.662,-173.770,-3.580,-116.420,1,-0.0032,0.0070,0.0094,0,-20.070,-3.220,1.180
10937828,-1.277,-0.214,-4.240,0.076,-0.300,-0.000,-173.659,-291.946,205.304,-173.770,-3.580,-116.420,1,0.0535,0.0211,0.0113,0,-19.130,-3.200,0.820
10937937,-0.178,0.265,-2.309,-0.004,-0.051,0.001,-173.659,-291.946,205.304,-173.770,-3.580,-116.420,1,0.0535,0.0211,0.0113,0,-18.300,-2.790,3.500
10938078,0.166,0.237,-0.944,-0.041,0.091,0.001,-193.222,-296.799,205.499,-173.770,-3.580,-116.420,1,0.0535,0.0211,0.0113,0,-18.430,-2.820,4.060
10938140,-0.083,0.202,-0.849,-0.050,0.074,0.002,-193.222,-296.799,205.499,-173.770,-3.580,-116.420,1,0.1025,0.0325,0.0143,0,-18.320,-2.890,4.050
10938187,-0.238,0.034,-0.711,-0.035,0.040,0.001,-193.222,-296.799,205.499,-173.770,-3.580,-116.420,1,0.1025,0.0325,0.0143,0,-19.220,-3.260,3.840
10938265,-0.982,-0.265,-1.130,0.058,-0.128,-0.001,-189.928,-295.928,206.163,-173.770,-3.580,-116.420,1,0.1025,0.0325,0.0143,0,-19.900,-3.550,3.220
10938406,-1.046,-0.305,-2.855,0.113,-0.235,-0.001,-189.928,-295.928,206.163,-173.770,-3.580,-116.420,1,0.1175,0.0340,0.0153,0,-19.030,-3.080,2.170
10938500,-0.307,-0.039,-2.203,0.069,-0.105,0.000,-179.467,-295.842,208.491,-173.770,-3.580,-116.420,1,0.1636,0.0407,0.0157,0,-18.770,-2.750,3.210
10938609,-0.085,-0.134,-0.815,0.020,0.011,0.000,-179.467,-295.842,208.491,-173.770,-3.580,-116.420,1,0.1636,0.0407,0.0157,0,-18.520,-3.070,4.530
10938687,-0.140,-0.019,-0.494,0.004,0.024,0.002,-189.618,-299.187,209.659,-173.770,-3.580,-116.420,1,0.1636,0.0407,0.0157,0,-18.280,-3.150,4.460
10938781,-0.438,-0.250,-0.696,0.043,-0.052,-0.001,-189.618,-299.187,209.659,-173.770,-3.580,-116.420,1,0.1824,0.0401,0.0157,0,-18.930,-3.410,3.350
10938859,-0.809,-0.211,-1.469,0.059,-0.137,0.001,-183.125,-298.900,209.953,-173.770,-3.580,-116.420,1,0.1824,0.0401,0.0157,0,-18.960,-3.120,2.910
10938937,-0.617,0.027,-1.772,0.053,-0.133,0.000,-183.125,-298.900,209.953,-173.770,-3.580,-116.420,1,0.1447,0.0296,0.0104,0,-18.960,-3.010,3.250
10939046,-0.424,0.014,-1.479,0.025,-0.065,0.000,-183.262,-299.259,210.236,-173.770,-3.580,-116.420,1,0.1180,0.0255,0.0019,0,-18.590,-2.990,3.970
10939156,-0.282,-0.215,-0.865,0.017,-0.017,-0.001,-183.262,-299.259,210.236,-173.770,-3.580,-116.420,1,0.1180,0.0255,0.0019,0,-18.410,-3.260,3.930
10939296,-0.666,-0.192,-1.377,0.044,-0.112,-0.000,-185.093,-300.145,209.351,-173.770,-3.580,-116.420,1,0.1180,0.0255,0.0019,0,-19.300,-3.210,3.300
10939343,-0.751,-0.156,-1.630,0.042,-0.135,0.000,-185.093,-300.145,209.351,-173.770,-3.580,-116.420,1,0.0872,0.0221,-0.0049,0,-19.250,-3.290,3.250
10939390,-0.781,-0.120,-1.678,0.035,-0.137,-0.001,-185.093,-300.145,209.351,-173.770,-3.580,-116.420,1,0.0872,0.0221,-0.0049,0,-19.020,-3.030,3.060
10939468,-0.595,0.025,-1.690,0.012,-0.102,0.002,-185.777,-300.275,209.085,-173.770,-3.580,-116.420,1,0.0872,0.0221,-0.0049,0,-18.740,-3.150,3.380
10939609,-0.372,0.026,-1.373,0.003,-0.060,0.000,-185.777,-300.275,209.085,-173.770,-3.580,-116.420,1,0.0452,0.0158,-0.0078,0,-18.830,-3.090,3.540
10939687,-0.547,-0.146,-1.395,0.034,-0.087,-0.000,-187.387,-300.707,208.093,-173.770,-3.580,-116.420,1,0.0178,0.0115,-0.0074,0,-19.340,-3.150,3.100
10939734,-0.736,-0.186,-1.526,0.039,-0.124,-0.001,-187.387,-300.707,208.093,-173.770,-3.580,-116.420,1,0.0178,0.0115,-0.0074,0,-19.260,-3.170,3.110
