t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
6332265,-0.089,-0.247,0.048,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332406,-0.091,-0.223,0.015,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332453,-0.102,-0.221,-0.016,-0.009,0.005,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332500,-0.113,-0.241,-0.019,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332578,-0.085,-0.251,0.062,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332718,-0.097,-0.243,0.021,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332812,-0.086,-0.249,0.059,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6332921,-0.093,-0.232,0.000,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333000,-0.085,-0.234,-0.013,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333093,-0.079,-0.236,0.030,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333171,-0.094,-0.231,0.039,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333250,-0.086,-0.230,0.018,-0.010,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333359,-0.088,-0.261,0.007,-0.010,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333468,-0.081,-0.257,0.044,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333609,-0.079,-0.253,0.051,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333656,-0.081,-0.248,0.064,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333703,-0.084,-0.240,0.050,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333781,-0.090,-0.229,0.026,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6333921,-0.073,-0.210,0.034,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6334015,-0.089,-0.230,0.044,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
